"id","name","timestamp","timestamp_iso","origin","last_attributed_touch_type","last_attributed_touch_timestamp","last_attributed_touch_timestamp_iso","last_attributed_touch_data_tilde_id","last_attributed_touch_data_tilde_campaign","last_attributed_touch_data_tilde_campaign_id","last_attributed_touch_data_tilde_channel","last_attributed_touch_data_tilde_feature","last_attributed_touch_data_tilde_stage","last_attributed_touch_data_tilde_tags","last_attributed_touch_data_tilde_advertising_partner_name","last_attributed_touch_data_tilde_secondary_publisher","last_attributed_touch_data_tilde_creative_name","last_attributed_touch_data_tilde_creative_id","last_attributed_touch_data_tilde_ad_set_name","last_attributed_touch_data_tilde_ad_set_id","last_attributed_touch_data_tilde_ad_name","last_attributed_touch_data_tilde_ad_id","last_attributed_touch_data_tilde_branch_ad_format","last_attributed_touch_data_tilde_technology_partner","last_attributed_touch_data_tilde_banner_dimensions","last_attributed_touch_data_tilde_placement","last_attributed_touch_data_tilde_keyword_id","last_attributed_touch_data_tilde_agency","last_attributed_touch_data_tilde_optimization_model","last_attributed_touch_data_tilde_secondary_ad_format","last_attributed_touch_data_plus_current_feature","last_attributed_touch_data_plus_via_features","last_attributed_touch_data_dollar_3p","last_attributed_touch_data_plus_web_format","last_attributed_touch_data_custom_fields","last_cta_view_timestamp","last_cta_view_timestamp_iso","last_cta_view_data_tilde_id","last_cta_view_data_tilde_campaign","last_cta_view_data_tilde_campaign_id","last_cta_view_data_tilde_channel","last_cta_view_data_tilde_feature","last_cta_view_data_tilde_stage","last_cta_view_data_tilde_tags","last_cta_view_data_tilde_advertising_partner_name","last_cta_view_data_tilde_secondary_publisher","last_cta_view_data_tilde_creative_name","last_cta_view_data_tilde_creative_id","last_cta_view_data_tilde_ad_set_name","last_cta_view_data_tilde_ad_set_id","last_cta_view_data_tilde_ad_name","last_cta_view_data_tilde_ad_id","last_cta_view_data_tilde_branch_ad_format","last_cta_view_data_tilde_technology_partner","last_cta_view_data_tilde_banner_dimensions","last_cta_view_data_tilde_placement","last_cta_view_data_tilde_keyword_id","last_cta_view_data_tilde_agency","last_cta_view_data_tilde_optimization_model","last_cta_view_data_tilde_secondary_ad_format","last_cta_view_data_plus_via_features","last_cta_view_data_dollar_3p","last_cta_view_data_plus_web_format","last_cta_view_data_custom_fields","first_event_for_user","user_data_os","user_data_os_version","user_data_environment","user_data_platform","user_data_aaid","user_data_idfa","user_data_idfv","user_data_android_id","user_data_limit_ad_tracking","user_data_user_agent","user_data_ip","user_data_developer_identity","user_data_country","user_data_language","user_data_brand","event_data_transaction_id","event_data_revenue","event_data_currency","event_data_shipping","event_data_tax","event_data_coupon","event_data_affiliation","event_data_search_query","event_data_description","custom_data","journey_call_via_nonjourney_function","last_attributed_touch_data_tilde_keyword"
"535319233127632105","INSTALL","1528868277758","2018-06-13 05:37:57+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","471c8485-5403-7d2f-4dc0-8c3461692514","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","18.144.74.206","","US","EN","Apple","","","","","","","","","","{}","",""
"535434672029765763","INSTALL","1528895800378","2018-06-13 13:16:40+0000","BRANCH","CLICK","1528895528000","2018-06-13 13:12:08+0000","","","","Slack","myMonsterSharefeature1","1","[""myMonsterTag1""]","","","","","","","","","","","","","","","","","","[]","","","{""$og_title"":""Kumquat"",""face_index"":""1"",""$publicly_indexable"":""true"",""~creation_source"":2,""$og_description"":""Creative and contagiously happy, Kumquat has boundless energy and an appetite for learning about new things. He is vivacious and popular, and is always ready for the next adventure."",""+click_timestamp"":1528895528,""source"":""android"",""$identity_id"":""525003446877855761"",""$og_image_url"":""https:\/\/s3-us-west-1.amazonaws.com\/branchmonsterfactory\/311.png"",""monster"":""true"",""+url"":""https:\/\/branchster.app.link\/J55V85wGWM"",""$android_deeplink_path"":""monster\/view\/"",""$one_time_use"":false,""monster_name"":""Kumquat"",""body_index"":""1"",""color_index"":""3""}","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","true","ANDROID","25","FULL_APP","ANDROID_APP","73f51efd-5cf7-4715-a599-c5ed7431fa2e","","","","false","Dalvik/2.1.0 (Linux; U; Android 7.1.1; Moto E (4) Build/NCQ26.69-64)","172.58.232.33","","US","EN","motorola","","","","","","","","","","{}","",""
"535546168134974808","INSTALL","1528922383249","2018-06-13 20:39:43+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","f5506610-e9c6-7b7e-ea4a-120b455e0aeb","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","54.183.192.92","","US","EN","Apple","","","","","","","","","","{}","",""
"535379647102338806","INSTALL","1528882681516","2018-06-13 09:38:01+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","f5223716-463d-a9ea-a3f7-26f349cac05d","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","18.144.74.206","","US","EN","Apple","","","","","","","","","","{}","",""
"535409805184167705","INSTALL","1528889871789","2018-06-13 11:37:51+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","8aee3ca8-68c9-86c2-b8ff-aed8411991e7","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","52.53.253.124","","US","EN","Apple","","","","","","","","","","{}","",""
"535561390568709209","INSTALL","1528926012568","2018-06-13 21:40:12+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","aa22dfdc-ba1c-1f56-8e8d-0dabf7dac2d2","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","52.53.255.168","","US","EN","Apple","","","","","","","","","","{}","",""
"535244109263541017","INSTALL","1528850366664","2018-06-13 00:39:26+0000","BRANCH","CLICK","1528850325000","2018-06-13 00:38:45+0000","","","","Pasteboard","","","[]","","","","","","","","","","","","","","","","","","[]","","","{""$android_passive_deepview"":""branch_passive_default"",""$og_title"":""My Branchster: Gumdrop"",""face_index"":""1"",""~creation_source"":3,""+referrer"":""com.snapchat.android"",""$og_description"":""Creative and contagiously happy, Gumdrop has boundless energy and an appetite for learning about new things. He is vivacious and popular, and is always ready for the next adventure."",""+click_timestamp"":1528850325,""$identity_id"":""510491398777535945"",""$og_image_url"":""https:\/\/s3-us-west-1.amazonaws.com\/branchmonsterfactory\/101.png"",""monster"":""true"",""+url"":""https:\/\/branchster.app.link\/iD1vjqFdSL"",""$one_time_use"":false,""monster_name"":""Gumdrop"",""body_index"":""0"",""color_index"":""1""}","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","true","ANDROID","23","FULL_APP","ANDROID_APP","60fbaeca-2e5e-442c-b192-0122674e0f46","","","","false","Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-S327VL Build/MMB29M)","67.164.252.27","","US","EN","samsung","","","","","","","","","","{}","",""
"535455145316863995","INSTALL","1528900685639","2018-06-13 14:38:05+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","6ee4980b-073a-95d2-4897-cf9a3a6645e3","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","18.144.74.206","","US","EN","Apple","","","","","","","","","","{}","",""
"535470253665274519","INSTALL","1528904283871","2018-06-13 15:38:03+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","ffe39894-5b88-6df0-bc91-ac089ea45e99","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","18.144.74.206","","US","EN","Apple","","","","","","","","","","{}","",""
"535515169741224131","INSTALL","1528914992553","2018-06-13 18:36:32+0000","BRANCH","CLICK","1528914948000","2018-06-13 18:35:48+0000","","","","Slack","myMonsterSharefeature1","1","[""myMonsterTag1""]","","","","","","","","","","","","","","","","","","[]","","","{""$og_title"":""Kumquat"",""face_index"":""1"",""$publicly_indexable"":""true"",""~creation_source"":2,""$og_description"":""Creative and contagiously happy, Kumquat has boundless energy and an appetite for learning about new things. He is vivacious and popular, and is always ready for the next adventure."",""+click_timestamp"":1528914948,""source"":""android"",""$identity_id"":""525003446877855761"",""$og_image_url"":""https:\/\/s3-us-west-1.amazonaws.com\/branchmonsterfactory\/311.png"",""monster"":""true"",""+url"":""https:\/\/branchster.app.link\/J55V85wGWM"",""$android_deeplink_path"":""monster\/view\/"",""$one_time_use"":false,""monster_name"":""Kumquat"",""body_index"":""1"",""color_index"":""3""}","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","true","ANDROID","25","FULL_APP","ANDROID_APP","659fa789-092d-453a-9178-695dacdad532","","","","false","Dalvik/2.1.0 (Linux; U; Android 7.1.1; SM-J320V Build/NMF26X)","98.16.212.188","","US","EN","samsung","","","","","","","","","","{}","",""
"535516004546269040","INSTALL","1528915191678","2018-06-13 18:39:51+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","233c1234-d319-52c7-6267-aceaf83ada94","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","52.53.247.51","","US","EN","Apple","","","","","","","","","","{}","",""
"535522808999023244","INSTALL","1528916813880","2018-06-13 19:06:53+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","11.4","FULL_APP","IOS_APP","","4CF30879-7FBC-4B41-A01A-C68B64FAD2F7","A3BF86FB-7C43-444D-9B95-177D171C2EDD","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79","66.87.127.26","","US","EN","Apple","","","","","","","","","","{}","",""
"535530611339903922","INSTALL","1528918674259","2018-06-13 19:37:54+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","dc4c3bf3-ca13-9f62-071b-92f71886137f","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","52.53.247.51","","US","EN","Apple","","","","","","","","","","{}","",""
"535591025952388562","INSTALL","1528933078163","2018-06-13 23:37:58+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","1070f692-8380-d0e6-ace8-29526859607a","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","54.183.49.240","","US","EN","Apple","","","","","","","","","","{}","",""
"535322814786577583","INSTALL","1528869131521","2018-06-13 05:52:11+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","11.0","FULL_APP","IOS_APP","","77926E64-28EA-4B08-A7ED-4543197A3826","01449EC3-318C-4D1F-8B7B-91D64B2AD1FE","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A372","104.13.200.41","","US","EN","Apple","","","","","","","","","","{}","",""
"535530731775164333","INSTALL","1528918702851","2018-06-13 19:38:22+0000","BRANCH","CLICK","1528918702000","2018-06-13 19:38:22+0000","","","","Slack","myMonsterSharefeature1","1","[""myMonsterTag1""]","","","","","","","","","","","","","","","","","","[]","","","{""$og_title"":""Kumquat"",""face_index"":""1"",""$publicly_indexable"":""true"",""~creation_source"":2,""$og_description"":""Creative and contagiously happy, Kumquat has boundless energy and an appetite for learning about new things. He is vivacious and popular, and is always ready for the next adventure."",""source"":""android"",""$identity_id"":525003446877855761,""$og_image_url"":""https:\/\/s3-us-west-1.amazonaws.com\/branchmonsterfactory\/311.png"",""monster"":""true"",""+url"":""https:\/\/branchster.app.link\/J55V85wGWM"",""$android_deeplink_path"":""monster\/view\/"",""$one_time_use"":false,""monster_name"":""Kumquat"",""body_index"":""1"",""color_index"":""3""}","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","true","ANDROID","26","FULL_APP","ANDROID_APP","","","","1ab61942baed9ce6","true","Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G950U Build/R16NW)","174.193.170.166","","US","EN","samsung","","","","","","","","","","{}","",""
"535289021694452527","INSTALL","1528861078599","2018-06-13 03:37:58+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","a1a30a2f-5ee6-f69e-d45d-a504bed84dac","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","13.56.140.185","","US","EN","Apple","","","","","","","","","","{}","",""
"535500896604496478","INSTALL","1528911589639","2018-06-13 17:39:49+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","45efdf6b-a64b-9d61-e16a-466da3cc3730","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","54.183.192.70","","US","EN","Apple","","","","","","","","","","{}","",""
"535254872027699132","INSTALL","1528852932758","2018-06-13 01:22:12+0000","BRANCH","CLICK","1528852915000","2018-06-13 01:21:55+0000","","","","Slack","myMonsterSharefeature1","1","[""myMonsterTag1""]","","","","","","","","","","","","","","","","","","[]","","","{""$og_title"":""Kumquat"",""face_index"":""1"",""$publicly_indexable"":""true"",""~creation_source"":2,""$og_description"":""Creative and contagiously happy, Kumquat has boundless energy and an appetite for learning about new things. He is vivacious and popular, and is always ready for the next adventure."",""+click_timestamp"":1528852915,""source"":""android"",""$identity_id"":""525003446877855761"",""$og_image_url"":""https:\/\/s3-us-west-1.amazonaws.com\/branchmonsterfactory\/311.png"",""monster"":""true"",""+url"":""https:\/\/branchster.app.link\/J55V85wGWM"",""$android_deeplink_path"":""monster\/view\/"",""$one_time_use"":false,""monster_name"":""Kumquat"",""body_index"":""1"",""color_index"":""3""}","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","true","ANDROID","26","FULL_APP","ANDROID_APP","862b8879-3051-4e23-b198-8bdcf98ad7b9","","","","false","Dalvik/2.1.0 (Linux; U; Android 8.0.0; VS996 Build/OPR1.170623.026)","174.232.6.46","","US","EN","LGE","","","","","","","","","","{}","",""
